id,smiles,compound_class,compound_subclass,name,molecular_weight,formula,cas_number,created_at,updated_at,MolLogP,qed,ExactMolWt,fr_phenol,fr_methoxy,fr_lactone,fr_urea
621,[H][C@@](CC)(CC1=CC=C(O)C(OC)=C1)[C@]([H])(CC)C(O)C1=CC=C(O)C(OC)=C1,Lignans,Lignans,7-Hydroxysecoisolariciresinol,374.471,C22H30O5,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,4.443500000000004,0.6045052461450979,374.2093240599999,2,2,0,0
622,COC1=C(O)C=CC(C[C@H]2COC(=O)[C@]2(O)CC2=CC(OC)=C(O)C=C2)=C1,Lignans,Lignans,Nortrachelogenin,374.384,C20H22O7,34444-37-6,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.8042999999999998,0.6622943571912767,374.136553044,2,2,1,0
623,COC1=CC(CC2COC(C2CO)C2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,Lignans,Lignans,Lariciresinol-sesquilignan,556.601,C30H36O10,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,3.1356000000000024,0.22539919704473269,556.2308473519998,2,3,0,0
624,COC1=CC(CC2COCC2CC2=CC(OC)=C(O)C=C2)=CC=C1O,Lignans,Lignans,Anhydro-secoisolariciresinol,344.402,C20H24O5,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,3.162800000000002,0.8424174104926057,344.162373868,2,2,0,0
625,COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(OC)C=C2)C=C1,Lignans,Lignans,Dimethylmatairesinol,386.43800000000005,C22H26O6,,2007-12-11 00:00:00 UTC,2015-05-10 23:28:57 UTC,3.2954000000000017,0.648967123078641,386.17293855199995,0,4,1,0
626,[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,Lignans,Lignans,Episesamin,354.353,C20H18O6,607-80-7,2007-12-12 00:00:00 UTC,2015-05-10 23:28:57 UTC,3.2192000000000016,0.8254203175590742,354.11033829599995,0,0,0,0
627,[H][C@]12CO[C@@]([H])(C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@]2([H])C1=CC2=C(OCO2)C=C1,Lignans,Lignans,Episesaminol,370.353,C20H18O7,,2007-12-12 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.924800000000001,0.8710302017307681,370.105252916,1,0,0,0
630,COC1=C(O)C=CC(C=CC=O)=C1,Other polyphenols,Hydroxycinnamaldehydes,Ferulaldehyde,178.185,C10H10O3,458-36-6,2005-10-06 14:50:26 UTC,2015-05-10 23:28:57 UTC,1.6129,0.56465027245664,178.06299418,1,1,0,0
631,COC1=CC(\C=C\C=O)=CC(OC)=C1O,Other polyphenols,Hydroxycinnamaldehydes,Sinapaldehyde,208.21099999999998,C11H12O4,,2005-10-06 14:50:26 UTC,2015-05-10 23:28:57 UTC,1.6215,0.6030743744640443,208.073558864,1,2,0,0
632,COC1=C(O)C=CC(C=C)=C1,Other polyphenols,Alkylmethoxyphenols,4-Vinylguaiacol,150.174,C9H10O2,7786-61-0,2007-02-21 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.0438,0.698637429299498,150.06807956,1,1,0,0
633,CCC1=CC(OC)=C(O)C=C1,Other polyphenols,Alkylmethoxyphenols,4-Ethylguaiacol,152.19,C9H12O2,2785-89-9,2007-02-21 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.9631999999999998,0.7015523595771087,152.083729624,1,1,0,0
634,COC1=CC(\C=C\C2=CC=CC=C2)=CC(O)=C1O,Other polyphenols,Alkylmethoxyphenols,4-Vinylsyringol,242.27,C15H14O3,,2007-12-03 00:00:00 UTC,2015-05-10 23:28:57 UTC,3.2768000000000015,0.6411376786619681,242.094294308,2,1,0,0
635,O=C1OC2=CC=CC=C2C=C1,Other polyphenols,Hydroxycoumarins,Coumarin,146.143,C9H6O2,91-64-5,2007-12-17 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.793,0.5302216682110639,146.036779432,0,0,0,0
637,CC1CC2=C(C(O)=CC=C2)C(=O)O1,Other polyphenols,Hydroxycoumarins,Mellein,178.185,C10H10O3,,2007-08-08 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.4935999999999998,0.6120952079707839,178.06299418,1,0,1,0
638,COC1=C(O)C=C2OC(=O)C=CC2=C1,Other polyphenols,Hydroxycoumarins,Scopoletin,192.168,C10H8O4,92-61-5,2004-06-23 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.5071999999999999,0.6954481635264227,192.042258736,1,1,0,0
639,OC1=C(O)C=C2C=CC(=O)OC2=C1,Other polyphenols,Hydroxycoumarins,Esculetin,178.141,C9H6O4,305-01-1,2004-06-23 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.2041999999999995,0.4694123017659755,178.026608672,2,0,0,0
640,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O,Other polyphenols,Hydroxycoumarins,Esculin,340.282,C15H16O9,531-75-9,2006-09-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,-1.3227000000000004,0.428514838683191,340.07943209199993,1,0,0,0
641,OC1=CC2=C(C=C1)C=CC(=O)O2,Other polyphenols,Hydroxycoumarins,Umbelliferone,162.142,C9H6O3,93-35-6,2006-09-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.4985999999999995,0.5969446160833803,162.031694052,1,0,0,0
642,OC1=CC(=O)OC2=CC=CC=C12,Other polyphenols,Hydroxycoumarins,4-Hydroxycoumarin,162.142,C9H6O3,,2006-09-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.4986,0.5969446160833805,162.031694052,0,0,0,0
644,COC1=C(O)C=C(C=CC)C=C1,Other polyphenols,Hydroxyphenylpropenes,2-Methoxy-5-prop-1-enylphenol,164.201,C10H12O2,,2007-12-24 14:59:41 UTC,2015-05-10 23:28:57 UTC,2.4339000000000004,0.7269926580745424,164.083729624,1,1,0,0
645,COC1=CC=C(\C=C\C)C=C1,Other polyphenols,Hydroxyphenylpropenes,Anethole,148.202,C10H12O,104-46-1,2007-11-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.728300000000001,0.6262155548658499,148.088815004,0,1,0,0
646,COC1=C(O)C=CC(CC=C)=C1,Other polyphenols,Hydroxyphenylpropenes,Eugenol,164.201,C10H12O2,97-53-0,2007-11-02 10:59:32 UTC,2015-05-10 23:28:57 UTC,2.1292999999999997,0.6932796632293877,164.083729624,1,1,0,0
647,COC1=C(OC(C)=O)C=CC(CC=C)=C1,Other polyphenols,Hydroxyphenylpropenes,Acetyl eugenol,206.238,C12H14O3,93-28-7,2007-11-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.349,0.43069398098746725,206.094294308,0,1,0,0
648,CCCCCC(O)CC(=O)CCC1CCC(O)C(C1)OC,Other polyphenols,Hydroxyphenylpropenes,[6]-Gingerol,300.434,C17H32O4,1391-73-7,2007-11-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.8430000000000017,0.608839416047517,300.230059504,0,1,0,0
649,COC1=CC=C(CC=C)C=C1,Other polyphenols,Hydroxyphenylpropenes,Estragole,148.202,C10H12O,140-67-0,2007-11-27 00:00:00 UTC,2015-05-10 23:28:57 UTC,2.4237,0.5980208715479165,148.088815004,0,1,0,0
650,COC1=CC=CC=C1O,Other polyphenols,Methoxyphenols,Guaiacol,124.137,C7H8O2,90-05-1,2007-04-06 00:00:00 UTC,2015-05-10 23:28:57 UTC,1.4008,0.6127725486570802,124.052429496,1,1,0,0
652,OC1=CC=CC2=C1C(=O)C=CC2=O,Other polyphenols,Naphtoquinones,Juglone,174.153,C10H6O3,481-39-0,2007-10-01 13:34:58 UTC,2015-05-10 23:28:58 UTC,1.3274000000000001,0.6450139359253463,174.031694052,1,0,0,0
653,O=C1C=CC(=O)C2=CC=CC=C12,Other polyphenols,Naphtoquinones,"1,4-Naphtoquinone",158.153,C10H6O2,,2007-10-01 13:34:58 UTC,2015-05-10 23:28:58 UTC,1.6218000000000001,0.5745508411642769,158.036779432,0,0,0,0
654,OC1=CC=CC=C1O,Other polyphenols,Other polyphenols,Catechol,110.111,C6H6O2,120-80-9,2006-04-27 11:23:26 UTC,2015-05-10 23:28:58 UTC,1.0977999999999999,0.49072766890152064,110.036779432,2,0,0,0
655,OC1=CC=CC(O)=C1O,Other polyphenols,Other polyphenols,Pyrogallol,126.11,C6H6O3,87-66-1,2006-04-27 11:23:26 UTC,2015-05-10 23:28:58 UTC,0.8033999999999997,0.45046629553451434,126.031694052,3,0,0,0
656,OC[C@H]1O[C@@H](OC2=CC(O)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Other polyphenols,Other polyphenols,Phlorin,288.251,C12H16O8,,2004-05-19 16:25:36 UTC,2015-05-10 23:28:58 UTC,-1.7235000000000005,0.38568391668974417,288.084517472,2,0,0,0
657,OC1=CC=CC=C1,Other polyphenols,Other polyphenols,Phenol,94.1112,C6H6O,108-95-2,2007-04-06 11:32:59 UTC,2015-05-10 23:28:58 UTC,1.3921999999999999,0.514729544768675,94.041864812,1,0,0,0
659,OCC1OC(OC2=CC=C(O)C=C2)C(O)C(O)C1O,Other polyphenols,Other polyphenols,Arbutin,272.251,C12H16O7,497-76-7,2004-06-18 00:00:00 UTC,2015-05-10 23:28:58 UTC,-1.4291000000000003,0.4573909648534195,272.08960285200004,1,0,0,0
661,OCC(O)C1=CC(O)=C(O)C=C1,Other polyphenols,Other polyphenols,"3,4-Dihydroxyphenylglycol",170.16299999999998,C8H10O4,,2005-01-26 13:32:01 UTC,2015-05-10 23:28:58 UTC,0.12349999999999989,0.47521104175517875,170.0579088,2,0,0,0
666,[H][C@@]12CCC3=CC(C(C)C)=C(O)C(O)=C3[C@]1(CCCC2(C)C)C(O)=O,Other polyphenols,Phenolic terpenes,Carnosic acid,332.434,C20H28O4,3650-09-7,2007-10-17 00:00:00 UTC,2015-05-10 23:28:58 UTC,4.316100000000004,0.7050178241030508,332.19875937599994,2,0,0,0
667,[H][C@]12OC(=O)[C@@]3(CCCC(C)(C)C13)C1=C(O)C(O)=C(C=C1[C@@H]2O)C(C)C,Other polyphenols,Phenolic terpenes,Rosmanol,346.417,C20H26O5,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:58 UTC,3.2577000000000025,0.5366032898738241,346.178023932,2,0,0,0
668,CC(C)C1=C(O)C(O)=C2C(=C1)C1CC3C(C)(C)CCCC23C(=O)O1,Other polyphenols,Phenolic terpenes,Carnosol,330.418,C20H26O4,5957-80-2,2007-11-23 00:00:00 UTC,2015-05-10 23:28:58 UTC,4.286900000000005,0.5953850347437459,330.18310931199994,2,0,0,0
669,CC(C)C1=CC2=C(C(O)=C1O)C13CCCC(C)(C)C1C(OC3=O)C2O,Other polyphenols,Phenolic terpenes,Epirosmanol,346.417,C20H26O5,,2007-11-27 00:00:00 UTC,2015-05-10 23:28:58 UTC,3.257700000000002,0.5366032898738241,346.1780239319999,2,0,0,0
670,CC(C)C1=CC(C=O)=C2C(OC(=O)C22CCCC(C)(C)C2C=O)=C1O,Other polyphenols,Phenolic terpenes,Rosmadial,344.402,C20H24O5,,2007-11-27 00:00:00 UTC,2015-05-10 23:28:58 UTC,3.5101000000000027,0.5154524453146622,344.1623738679999,1,0,0,0
671,CC(C)C1=C(O)C=C(C)C=C1,Other polyphenols,Phenolic terpenes,Thymol,150.218,C10H14O,89-83-8,2007-11-27 00:00:00 UTC,2015-05-10 23:28:58 UTC,2.824020000000001,0.652274035834769,150.104465068,1,0,0,0
672,CC(C)C1=CC(O)=C(C)C=C1,Other polyphenols,Phenolic terpenes,Carvacrol,150.218,C10H14O,499-75-2,2007-11-27 00:00:00 UTC,2015-05-10 23:28:58 UTC,2.824020000000001,0.652274035834769,150.104465068,1,0,0,0
673,OCCC1=CC=C(O)C=C1,Other polyphenols,Tyrosols,Tyrosol,138.164,C8H10O2,501-94-0,2005-09-05 13:56:59 UTC,2015-05-10 23:28:58 UTC,0.927,0.6377737015055096,138.06807956,1,0,0,0
674,OCCC1=CC(O)=C(O)C=C1,Other polyphenols,Tyrosols,Hydroxytyrosol,154.16299999999998,C8H10O3,10597-60-1,2005-09-05 14:01:22 UTC,2015-05-10 23:28:58 UTC,0.6325999999999998,0.5474482257756463,154.06299418,2,0,0,0
675,CC(=O)OCCC1=CC(O)=C(O)C=C1,Other polyphenols,Tyrosols,"3,4-DHPEA-AC",196.2,C10H12O4,,2007-10-31 00:00:00 UTC,2015-05-10 23:28:58 UTC,1.2033999999999998,0.5628014885660874,196.073558864,2,0,0,0
676,CC(=O)OCCC1=CC=C(O)C=C1,Other polyphenols,Tyrosols,p-HPEA-AC,180.201,C10H12O3,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.4978,0.7167933589378841,180.078644244,1,0,0,0
677,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C\C)[C@@H]1CC(=O)OCCC1=CC(O)=C(O)C=C1,Other polyphenols,Tyrosols,Oleuropein,540.514,C25H32O13,32619-42-4,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-0.6342000000000001,0.1313664267006285,540.1842910839999,2,1,0,0
678,C\C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C([C@H]1CC(=O)OCCC1=CC(O)=C(O)C=C1)C(O)=O,Other polyphenols,Tyrosols,Demethyloleuropein,526.487,C24H30O13,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-0.7226000000000012,0.12032762197155426,526.1686410199999,2,0,0,0
679,[H][C@@]1(O)OC=C(C(=O)OC)[C@@]([H])(CC(=O)OCCC2=CC=C(O)C(O)=C2)\C1=C/C,Other polyphenols,Tyrosols,"3,4-DHPEA-EA",378.37300000000005,C19H22O8,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.5415999999999996,0.38703460238835397,378.13146766399996,2,1,0,0
680,COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C/C)C1CC(=O)OCCC1=CC=C(O)C=C1,Other polyphenols,Tyrosols,Ligstroside,524.514,C25H32O12,32619-42-4,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-0.3397999999999992,0.2096965072806328,524.1893764639999,1,1,0,0
681,C\C=C(/C=O)C(CC=O)CC(=O)OCCC1=CC(O)=C(O)C=C1,Other polyphenols,Tyrosols,"3,4-DHPEA-EDA",320.337,C17H20O6,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.924,0.31192234353524684,320.12598836,2,0,0,0
682,OCCC1=CC(O)=C(OC2OC(CO)C(O)C(O)C2O)C=C1,Other polyphenols,Tyrosols,Hydroxytyrosol 4-O-glucoside,316.30400000000003,C14H20O8,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-1.8942999999999997,0.37030944883704037,316.1158176,1,0,0,0
683,COC(=O)C[C@H]1\C(=C\C)[C@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C1C(=O)OC,Other polyphenols,Tyrosols,Oleoside dimethylester,418.392,C18H26O11,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-1.6582999999999977,0.28856761093236244,418.1475116519999,0,2,0,0
684,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)\C(=C/C)C1CC(O)=O,Other polyphenols,Tyrosols,Oleoside 11-methylester,404.366,C17H24O11,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,-1.746699999999998,0.25102613641537586,404.13186158799994,0,1,0,0
686,C\C=C(\C=O)C(CC=O)CC(=O)OCCC1=CC=C(O)C=C1,Other polyphenols,Tyrosols,p-HPEA-EDA,304.33799999999997,C17H20O5,,2007-10-17 00:00:00 UTC,2015-05-10 23:28:59 UTC,2.2184,0.42964204749722723,304.13107374,1,0,0,0
688,[H][C@@]1(O)OC=C(C(=O)OC)[C@@]([H])(CC(=O)OCCC2=CC(O)=C(O)C=C2)\C1=C/C,Other polyphenols,Tyrosols,Oleuropein-aglycone,378.37300000000005,C19H22O8,,2007-11-29 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.5415999999999999,0.38703460238835397,378.13146766399996,2,1,0,0
689,[H][C@@]1(O)OC=C(C(=O)OC)[C@@]([H])(CC(=O)OCCC2=CC=C(O)C=C2)\C1=C/C,Other polyphenols,Tyrosols,Ligstroside-aglycone,362.374,C19H22O7,,2007-11-29 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.8359999999999999,0.5878499560133598,362.136553044,1,1,0,0
691,CCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Heneicosylresorcinol,404.66900000000004,C27H48O2,,2006-05-10 16:47:24 UTC,2015-05-10 23:28:59 UTC,9.072099999999999,0.21268617015680366,404.3654307759999,2,0,0,0
692,CCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Heptadecylresorcinol,348.56199999999995,C23H40O2,,2006-05-03 09:06:01 UTC,2015-05-10 23:28:59 UTC,7.511700000000008,0.30333571756293265,348.30283052,2,0,0,0
694,CCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Nonadecylresorcinol,376.616,C25H44O2,,2006-05-03 09:08:10 UTC,2015-05-10 23:28:59 UTC,8.291900000000004,0.25290520313871856,376.3341306479999,2,0,0,0
695,CCCCCCCCCCCCCCCCCCCCCCC\C=C\C1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Pentacosenylresorcinol,458.759,C31H54O2,,2006-05-03 09:33:01 UTC,2015-05-10 23:28:59 UTC,10.713099999999988,0.16002628778287686,458.4123809679999,2,0,0,0
696,CCCCCCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Pentacosylresorcinol,460.775,C31H56O2,,2006-05-10 16:50:37 UTC,2015-05-10 23:28:59 UTC,10.63249999999999,0.1505428484181172,460.4280310319999,2,0,0,0
697,CCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Pentadecylresorcinol,320.509,C21H36O2,3158-56-3,2006-05-03 09:34:01 UTC,2015-05-10 23:28:59 UTC,6.731500000000008,0.37292438162878117,320.271530392,2,0,0,0
698,CCCCCCCCCCCCCCCCCCCCC\C=C\C1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Tricosenylresorcinol,430.70599999999996,C29H50O2,,2006-05-03 09:31:35 UTC,2015-05-10 23:28:59 UTC,9.932899999999993,0.19041049349258476,430.3810808399999,2,0,0,0
699,CCCCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1,Other polyphenols,Alkylphenols,5-Tricosylresorcinol,432.722,C29H52O2,,2006-05-10 16:54:37 UTC,2015-05-10 23:28:59 UTC,9.852299999999994,0.17889901610672765,432.3967309039999,2,0,0,0
703,CC1=C(O)C(O)=CC=C1,Other polyphenols,Alkylphenols,3-Methylcatechol,124.137,C7H8O2,488-17-5,2006-04-27 11:23:26 UTC,2015-05-10 23:28:59 UTC,1.4062199999999996,0.5131220403965511,124.052429496,2,0,0,0
704,CC1=CC(O)=C(O)C=C1,Other polyphenols,Alkylphenols,4-Methylcatechol,124.137,C7H8O2,452-86-8,2006-04-27 11:23:26 UTC,2015-05-10 23:28:59 UTC,1.4062199999999998,0.5131220403965512,124.052429496,2,0,0,0
705,CCC1=CC(O)=C(O)C=C1,Other polyphenols,Alkylphenols,4-Ethylcatechol,138.164,C8H10O2,1124-39-6,2006-04-27 11:23:26 UTC,2015-05-10 23:28:59 UTC,1.6601999999999997,0.579216457405964,138.06807956,2,0,0,0
706,OC1=CC=C(C=C)C=C1,Other polyphenols,Alkylphenols,4-Vinylphenol,120.148,C8H8O,2628-17-3,2007-02-21 00:00:00 UTC,2015-05-10 23:28:59 UTC,2.0351999999999997,0.6008410434031131,120.057514876,1,0,0,0
707,CCC1=CC=C(O)C=C1,Other polyphenols,Alkylphenols,4-Ethylphenol,122.164,C8H10O,123-07-9,2007-02-21 00:00:00 UTC,2015-05-10 23:28:59 UTC,1.9546,0.6032549150365024,122.07316494,1,0,0,0
713,COC1=C(O)C=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=C1,Other polyphenols,Curcuminoids,Curcumin,368.38,C21H20O6,458-37-7,2007-11-05 00:00:00 UTC,2015-05-10 23:29:00 UTC,3.369900000000002,0.5481228320623275,368.12598835999995,2,2,0,0
714,COC1=C(O)C=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC=C(O)C=C2)=C1,Other polyphenols,Curcuminoids,Demethoxycurcumin,338.35400000000004,C20H18O5,24939-17-1,2007-11-05 00:00:00 UTC,2015-05-10 23:29:00 UTC,3.3613000000000017,0.5972703046150961,338.115423676,2,1,0,0
715,OC1=CC=C(\C=C\C(=O)CC(=O)\C=C\C2=CC=C(O)C=C2)C=C1,Other polyphenols,Curcuminoids,Bisdemethoxycurcumin,308.328,C19H16O4,24939-16-0,2007-11-05 00:00:00 UTC,2015-05-10 23:29:00 UTC,3.3527000000000022,0.6336797897678055,308.104858992,2,0,0,0
717,COC1=C2C=CC(=O)OC2=CC2=C1C=CO2,Other polyphenols,Furanocoumarins,Bergapten,216.18900000000002,C12H8O4,484-20-8,2004-05-07 10:51:29 UTC,2015-05-10 23:29:00 UTC,2.5478000000000005,0.5863590335117103,216.042258736,0,1,0,0
718,O=C1OC2=CC3=C(C=CO3)C=C2C=C1,Other polyphenols,Furanocoumarins,Psoralen,186.16299999999998,C11H6O3,66-97-7,2007-02-15 00:00:00 UTC,2015-05-10 23:29:00 UTC,2.5392,0.5064832269036607,186.031694052,0,0,0,0
719,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,Other polyphenols,Furanocoumarins,Xanthotoxin,216.18900000000002,C12H8O4,298-81-7,2007-02-15 00:00:00 UTC,2015-05-10 23:29:00 UTC,2.5478000000000005,0.5863590335117103,216.042258736,0,1,0,0
720,COC1=C2OC=CC2=C(OC)C2=C1OC(=O)C=C2,Other polyphenols,Furanocoumarins,Isopimpinellin,246.215,C13H10O5,482-27-9,2007-02-15 00:00:00 UTC,2015-05-10 23:29:00 UTC,2.556400000000001,0.6500843101672217,246.05282342,0,2,0,0
722,COC1=CC(C=O)=CC(OC)=C1O,Other polyphenols,Hydroxybenzaldehydes,Syringaldehyde,182.173,C9H10O4,134-96-3,2005-08-17 10:35:57 UTC,2015-05-10 23:29:00 UTC,1.2218999999999998,0.7139059911063813,182.0579088,1,2,0,0
723,OC1=C(O)C=C(C=O)C=C1,Other polyphenols,Hydroxybenzaldehydes,Protocatechuic aldehyde,138.121,C7H6O3,139-85-5,2005-08-17 10:39:01 UTC,2015-05-10 23:29:00 UTC,0.9102999999999999,0.4476083336936698,138.031694052,2,0,0,0
724,COC1=C(O)C=CC(C=O)=C1,Other polyphenols,Hydroxybenzaldehydes,Vanillin,152.14700000000002,C8H8O3,121-33-5,2005-08-17 11:50:00 UTC,2015-05-10 23:29:00 UTC,1.2133,0.6477438574453785,152.047344116,1,1,0,0
725,OC1=CC=C(C=O)C=C1,Other polyphenols,Hydroxybenzaldehydes,4-Hydroxybenzaldehyde,122.12100000000001,C7H6O2,123-08-0,2005-10-11 16:29:55 UTC,2015-05-10 23:29:00 UTC,1.2047,0.5681374031144324,122.036779432,1,0,0,0
726,OC1=CC(C=O)=CC(O)=C1O,Other polyphenols,Hydroxybenzaldehydes,Gallic aldehyde,154.12,C7H6O4,,2007-03-28 00:00:00 UTC,2015-05-10 23:29:00 UTC,0.6158999999999997,0.4088849343985223,154.026608672,3,0,0,0
727,COC1=CC=C(C=O)C=C1,Other polyphenols,Hydroxybenzaldehydes,p-Anisaldehyde,136.148,C8H8O2,123-11-5,2007-12-18 13:31:28 UTC,2015-05-10 23:29:00 UTC,1.5076999999999998,0.575816465118545,136.052429496,0,1,0,0
729,COC1=CC=CC(=C1)C(C)=O,Other polyphenols,Hydroxybenzoketones,3-Methoxyacetophenone,150.174,C9H10O2,,2007-12-24 00:00:00 UTC,2015-05-10 23:29:00 UTC,1.8978,0.6016592633823299,150.06807956,0,1,0,0
730,COC1=CC(=CC=C1O)C(=O)C(O)CO,Other polyphenols,Hydroxybenzoketones,"2,3-Dihydroxy-1-guaiacylpropanone",212.199,C10H12O5,,2004-05-06 16:14:14 UTC,2015-05-10 23:29:00 UTC,-0.06329999999999997,0.6083305894942433,212.068473484,1,1,0,0
